step,position,action,position_change,pred_return,pred_15m,pred_1h,pred_4h,pred_1d,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl,correct_direction
333,-0.020262,FLAT,0.015563,0.000208,0.006969,-0.009314,-0.002336,-0.015283,0.000809,-1.6e-05,8e-06,-2.4e-05,-0.003948,0
334,-0.012488,FLAT,0.007774,-0.008653,0.006545,-0.010871,-0.002227,-0.015283,-0.001734,2.2e-05,4e-06,1.8e-05,-0.00393,1
335,0.022637,FLAT,0.035125,-0.011586,0.005723,-0.011187,-0.002227,-0.015283,-0.00081,-1.8e-05,1.8e-05,-3.6e-05,-0.003966,0
336,0.020966,FLAT,0.001671,-0.010656,0.005467,-0.011404,-0.002328,-0.015283,-0.002434,-5.1e-05,1e-06,-5.2e-05,-0.004018,0
337,0.038642,FLAT,0.017677,-0.001727,0.007374,-0.011467,-0.002328,-0.015283,-0.003604,-0.000139,9e-06,-0.000148,-0.004166,0
338,0.022066,FLAT,0.016577,-9.7e-05,0.007956,-0.014022,-0.005906,-0.015283,0.002094,4.6e-05,8e-06,3.8e-05,-0.004128,1
339,-0.002401,FLAT,0.024466,-0.001713,0.005095,-0.015025,-0.006906,-0.015283,-0.008638,2.1e-05,1.2e-05,9e-06,-0.004119,1
340,-0.090117,SHORT,0.087716,-0.005753,0.006271,-0.015512,-0.007054,-0.015283,0.001289,-0.000116,4.4e-05,-0.00016,-0.004279,0
341,-0.121196,SHORT,0.03108,-0.019123,0.002598,-0.015718,-0.007157,-0.015283,0.001404,-0.00017,1.6e-05,-0.000186,-0.004465,0
342,-0.126824,SHORT,0.005628,-0.026257,0.003319,-0.008824,-0.007221,-0.015283,0.000935,-0.000119,3e-06,-0.000121,-0.004586,0
343,-0.106002,SHORT,0.020822,-0.010109,0.003664,-0.008334,-0.007207,-0.015283,0.000117,-1.2e-05,1e-05,-2.3e-05,-0.004609,0
344,-0.117689,SHORT,0.011687,-0.01009,0.006356,-0.007943,-0.006801,-0.015283,0.001984,-0.000233,6e-06,-0.000239,-0.004848,0
345,-0.10178,SHORT,0.015909,-0.018429,0.006052,-0.007811,-0.006801,-0.015283,-0.002451,0.000249,8e-06,0.000241,-0.004607,1
346,-0.101626,SHORT,0.000155,-0.006335,0.006412,-0.011623,-0.006656,-0.015283,-0.000117,1.2e-05,0.0,1.2e-05,-0.004595,1
347,-0.083146,SHORT,0.01848,-0.001583,0.006482,-0.012003,-0.006656,-0.015283,-0.001754,0.000146,9e-06,0.000137,-0.004458,1
348,-0.09317,SHORT,0.010024,-0.001103,0.00647,-0.012194,-0.006683,-0.015283,-0.000234,2.2e-05,5e-06,1.7e-05,-0.004442,1
349,-0.104727,SHORT,0.011558,-0.003575,0.005731,-0.012285,-0.006683,-0.015283,-0.002932,0.000307,6e-06,0.000301,-0.00414,1
350,-0.129483,SHORT,0.024755,0.009894,0.004893,-0.010891,-0.006458,-0.015283,0.002229,-0.000289,1.2e-05,-0.000301,-0.004441,0
351,-0.13608,SHORT,0.006597,-0.010287,0.002613,-0.01124,-0.006458,-0.015283,-0.001407,0.000191,3e-06,0.000188,-0.004253,1
352,-0.094957,SHORT,0.041123,-0.017253,0.005428,-0.01145,-0.006364,-0.015283,-0.001174,0.000111,2.1e-05,9.1e-05,-0.004162,1
353,-0.073587,SHORT,0.02137,-0.010397,0.006655,-0.011476,-0.006364,-0.015283,-0.000588,4.3e-05,1.1e-05,3.3e-05,-0.00413,1
354,-0.108122,SHORT,0.034535,0.003956,0.00459,-0.014272,-0.002292,-0.020403,-0.002472,0.000267,1.7e-05,0.00025,-0.00388,1
355,-0.128441,SHORT,0.020319,0.009923,0.004237,-0.014496,-0.000851,-0.020284,-0.000943,0.000121,1e-05,0.000111,-0.003769,1
356,-0.134026,SHORT,0.005585,-0.005289,0.004672,-0.014356,0.000131,-0.020252,0.002709,-0.000363,3e-06,-0.000366,-0.004135,0
357,-0.157456,SHORT,0.02343,-0.004985,0.005353,-0.014412,0.000682,-0.020265,0.000588,-9.3e-05,1.2e-05,-0.000104,-0.004239,0
358,-0.176136,SHORT,0.01868,-0.018948,0.007706,-0.011445,0.001159,-0.020298,0.002231,-0.000393,9e-06,-0.000402,-0.004641,0
359,-0.174859,SHORT,0.001277,-0.002404,0.006286,-0.011062,0.001515,-0.020349,-0.000352,6.2e-05,1e-06,6.1e-05,-0.00458,1
360,-0.176588,SHORT,0.001728,-0.021846,0.008973,-0.01101,0.002243,-0.020399,0.000704,-0.000124,1e-06,-0.000125,-0.004706,0
361,-0.179431,SHORT,0.002844,0.009618,0.005243,-0.010923,0.002243,-0.020399,0.00164,-0.000294,1e-06,-0.000296,-0.005001,0
362,-0.198756,SHORT,0.019324,0.002864,0.00893,-0.012647,0.002334,-0.020202,-0.005282,0.00105,1e-05,0.00104,-0.003961,1
363,-0.156167,SHORT,0.042589,-0.003858,0.004401,-0.012991,0.002334,-0.020202,-0.000235,3.7e-05,2.1e-05,1.5e-05,-0.003946,1
364,-0.138811,SHORT,0.017356,0.001065,0.006385,-0.013301,0.00237,-0.020202,-0.000589,8.2e-05,9e-06,7.3e-05,-0.003873,1
365,-0.121196,SHORT,0.017614,-0.003178,0.004364,-0.013386,0.00237,-0.020202,0.001648,-0.0002,9e-06,-0.000208,-0.004081,0
366,-0.152957,SHORT,0.031761,-0.013268,0.005905,-0.010371,0.002649,-0.019962,-0.002826,0.000432,1.6e-05,0.000416,-0.003665,1
367,-0.137592,SHORT,0.015366,0.000602,0.004835,-0.010185,0.002649,-0.019962,0.002238,-0.000308,8e-06,-0.000316,-0.00398,0
368,-0.156083,SHORT,0.018491,-0.007675,0.005446,-0.009767,0.002692,-0.019962,0.000471,-7.3e-05,9e-06,-8.3e-05,-0.004063,0
369,-0.123049,SHORT,0.033034,-0.002428,0.006236,-0.00968,0.002692,-0.019962,0.001293,-0.000159,1.7e-05,-0.000176,-0.004239,0
370,-0.144225,SHORT,0.021176,-0.007575,0.007308,-0.01351,0.005573,-0.019733,-0.002116,0.000305,1.1e-05,0.000295,-0.003944,1
371,-0.0975,SHORT,0.046725,-0.007388,0.004041,-0.013061,0.005486,-0.019733,0.001176,-0.000115,2.3e-05,-0.000138,-0.004082,0
372,-0.081077,SHORT,0.016424,-0.00976,0.005033,-0.012685,0.005609,-0.019733,0.00047,-3.8e-05,8e-06,-4.6e-05,-0.004128,0
373,-0.06366,SHORT,0.017417,-0.005847,0.0055,-0.012486,0.005579,-0.019733,-0.002,0.000127,9e-06,0.000119,-0.00401,1
